8,10300425456,1,42.18798,-74.7381,5
3,10300425465,1,42.1493,-74.6983,36
5,10300425767,1,42.34818236,-75.09650402,28A
13,10300425789,1,42.8744,-77.11401,22-1
13,10300425870,1,43.06216034,-77.09963062,109
20,10300425875,1,43.06378651,-77.09520408,2
16,10300425944,1,41.66205981,-74.51881401,1
13,10300425988,1,42.90751,-76.80886,1
13,10300425992,1,42.95861795,-76.92366425,1
17,10300426028,1,42.95497099,-73.64890801,27
13,10300426634,1,42.91411923,-76.85561211,25
17,10300426834,1,41.814504,-74.684114,13-1
12,10300426839,1,41.96432004,-74.98553075,17
13,10300426971,1,42.91350545,-76.85484482,23
13,10300427228,1,42.864899,73.744039,199
13,10300427228,1,42.864567,-73.736993,184
13,10300427228,1,42.868323,-73.728419,160
13,10300427228,1,42.874233,-73.724467,137
12,10300427838,1,42.09703685,-75.9753905,29
12,10300428886,1,42.99714,-77.250949,NT
12,10300428966,1,42.10708913,-75.90273667,4
12,10300428967,1,42.11353937,-75.95703473,10
12,10300428968,1,42.10367863,-75.98547807,1-Apr
12,10300429140,1,43.101594,-77.537414,NT
12,10300429141,1,43.257765,-77.318334,10
12,10300429296,1,42.703718,-75.203133,57
12,10300429343,1,42.700241,-74.93613,28
12,10300429343,1,42.705515,-74.9423014,5
12,10300429349,1,42.464309,-75.070919,32
12,10300429349,1,42.469501,-75.068402,47
12,10300429789,1,41.975682,-75.200286,73
12,10300429789,1,41.966765,-75.258817,4
12,10300429789,1,41.95509,-75.280648,9A
12,10300429789,1,41.971122,-75.217936,12
12,10300429789,1,41.95788,-75.267031,45
12,10300429789,1,41.960445,-75.243942,42
12,10300429789,1,41.954094,-75.276051,1
12,10300429789,1,41.963635,-75.234259,26A
16,10300430148,1,43.047537,-77.292424,18
12,10300430271,1,42.988349,-77.396751,17
12,10300430533,1,42.864806,-73.769902,L105-2
12,10300430774,1,41.9366643,-75.260606,2
12,10300430792,1,41.980459,-75.051967,169
12,10300430796,1,41.97202,-75.216562,10
12,10300430802,1,42.711831,-74.959224,27B
12,10300430802,1,42.706278,-74.9446,NT
12,10300430851,1,41.997779,-75.154898,146-1
12,10300430854,1,41.948891,-74.961451,66
12,10300430860,1,41.956191,-74.984736,90A-1
12,10300430975,1,42.28788,-74.5707,1
13,10300431131,1,43.128328,-77.359455,15
10,10300431619,1,42.14008652,-75.99044347,79
10,10300431619,1,42.14009014,-75.99045452,79
16,10300431744,1,42.26685495,-77.73794272,10A
16,10300432175,1,42.25929559,-77.78972636,37
10,10300432202,1,42.11325552,-75.95688567,11
18,10300432268,1,42.81073,-75.66425,27
18,10300432268,1,42.79404,-75.67269,7
18,10300432268,1,42.7885,-75.67095,183
18,10300432268,1,42.78972,-75.68752,198
15,10300432450,1,41.948843,-74.960433,64
18,10300432486,1,42.74806,-75.61693,77
18,10300432486,1,42.74818,-75.66333,1
18,10300432486,1,42.75195,-75.63681,61
18,10300432486,1,42.75791,-75.65867,2
12,10300432610,1,42.90107217,-77.17890605,112
14,10300432611,1,42.90857978,-77.16828244,13
12,10300432764,1,41.97278131,-75.21723803,10
13,10300432776,1,42.5676854,-77.80943752,11
16,10300432785,1,42.57269716,-77.75351886,19
13,10300432808,1,42.59793023,-77.83395497,30.5
16,10300432817,1,42.26209061,-77.7599434,175
14,10300432853,1,43.43225616,-73.28634191,E13-1
10,10300432857,1,42.471899,-76.46565,2
10,10300432857,1,42.471899,-76.46565,2
17,10300432992,1,42.32100842,-77.8383125,E85
16,10300433054,1,42.28228336,-77.74909853,130-1
19,10300433059,1,42.27800704,-77.75245692,142A
16,10300433060,1,42.30014605,-77.88197615,123
11,10300433416,1,43.12555518,-77.76563108,107
17,10300433418,1,43.13690402,-77.76517064,17A
13,10300433419,1,43.271674,-77.366458,3
17,10300433535,1,42.58699116,-77.80131008,6-Sep
14,10300433612,1,42.51556436,-77.78767913,106A
14,10300433695,1,42.709545,-77.392171,13
17,10300433827,1,42.35017115,-76.54437382,9
17,10300434021,1,43.11444345,-77.62176425,115
17,10300434022,1,43.11500916,-77.60954557,94
17,10300434193,1,41.56989323,-75.00798848,8
14,10300434468,1,42.93869822,-77.08928426,15
14,10300434469,1,42.90707884,-77.04158033,116
13,10300434492,1,42.86082663,-77.13157218,210
13,10300434515,1,42.90760513,-77.11903841,11
12,10300434940,1,42.22350462,-75.03330581,2
16,10300434958,1,41.94354385,-74.76731095,1-Jan
13,10300435044,1,42.90085607,-77.13075404,104
19,10300435227,1,42.28247929,-77.81299244,9X
13,10300435245,1,42.72543,-75.005942,30-5
16,10300435282,1,41.60133048,-74.31571919,32
15,10300435296,1,42.43564607,-77.96930198,129
13,10300435376,1,42.35473719,-76.17429837,14-3
15,10300435434,1,42.39161428,-78.19195651,1211
17,10300435438,1,42.43551449,-78.03182342,25KN
13,10300435572,1,42.861994,-77.193001,69
14,10300435573,1,43.232379,-77.196481,196
13,10300435665,1,42.95938,-73.7026,25
14,10300435792,1,42.90382101,-77.07297953,11
20,10300435922,1,42.51553527,-77.94976229,5
17,10300435962,1,43.11725468,-77.65986007,26E
17,10300435963,1,43.11518423,-77.66473962,34B
17,10300435965,1,43.09344132,-77.67918747,51A
18,10300436149,1,42.57042871,-77.74902008,12
19,10300436560,1,42.19621399,-77.76688389,29
16,10300436614,1,42.0893,-73.6554,31
14,10300436782,1,42.9074111,-73.6944639,2-Feb
13,10300436951,1,42.893033,-77.389365,T26 A
13,10300437032,1,42.8832953,-77.35817919,4
14,10300437034,1,42.922625,-77.347573,1
15,10300437334,1,42.11287376,-77.27990682,66
19,10300437439,1,42.58518143,-77.82834488,31-2
16,10300438382,1,42.681851,-77.415256,177A
18,10300438511,1,42.56970492,-77.84076058,59
16,10300438520,1,42.55213691,-77.72012068,4
16,10300438682,1,41.91767152,-74.73637705,7
20,10300438815,1,42.22890831,-78.0456628,31
14,10300438835,1,42.9378355,-76.5625274,9
12,10300438863,1,42.9277439,-76.6030186,16-2
14,10300438870,1,42.441392,-76.473595,4
14,10300438893,1,42.429868,-76.496843, 2 - 1
15,10300438909,1,42.8691114,-73.7515214,5
17,10300438996,1,43.206661,-77.608649,57
19,10300439105,1,42.47167468,-78.07516013,55
17,10300439595,1,42.20099876,-73.67602336,6
16,10300439629,1,42.88545494,-75.00396584,43
17,10300439640,1,42.88088417,-74.99176745,30
14,10300439651,1,42.86873408,-74.97472965,92
16,10300439901,1,41.72091259,-74.95279959,126-1
14,10300440055,1,42.65051042,-76.26739103,711
16,10300440156,1,42.81041592,-77.06515621,11
16,10300440166,1,42.76607803,-77.0780469,7
16,10300440167,1,42.83960226,-77.12311599,66
16,10300440263,1,42.11761907,-74.36983813,1-Jun
17,10300440267,1,42.56492368,-77.71302506,8
17,10300440274,1,42.56390247,-77.71417445,6
20,10300440433,1,42.41080452,-78.14746755,65
17,10300440436,1,42.40311751,-78.21688506,1
19,10300440560,1,42.49738178,-78.14781509,38
17,10300440566,1,42.37894142,-78.26121088,41
16,10300440682,1,42.76622121,-77.06823044,29
16,10300440869,1,42.87617091,-75.0248661,6
17,10300442064,1,42.535174,-76.269083,118
17,10300442432,1,43.261087,-77.029859,24
16,10300442631,1,42.5402,-76.4891,4-4'
18,10300443181,1,41.72389457,-74.78429098,71
18,10300443822,1,42.11592,-74.5654,95
18,10300444585,1,42.61080076,-76.3792824,36-1
17,10300444713,1,43.255948,-76.481179,8
18,10300445151,1,42.4254,-74.3981,68
18,10300445311,1,42.96554307,-77.23481377,9F
17,10300445391,1,42.62229487,-76.52192485,522
17,10300445398,1,42.60269132,-76.49785251,45
18,10300445416,1,42.57678897,-76.50876201,46
18,10300445424,1,43.15307125,-77.73222251,14A
18,10300445425,1,43.17957676,-77.73202955,58
18,10300445426,1,43.209922,-77.70318862,114
17,10300445439,1,42.60654081,-76.52355122,490
18,10300445592,1,42.415,-76.6879,27
17,10300445909,1,42.26752,-77.7598,4
18,10300446889,1,42.4235,-74.4235,14
18,10300446894,1,42.5472,-74.6296,21X
18,10300446949,1,43.217204,-77.750255,204A
18,10300447076,1,43.02513,-77.611055,117A
18,10300447326,1,42.66249571,-77.69690259,26-3
18,10300447410,1,42.45374114,-76.05868408,8
18,10300447991,1,42.43323302,-76.05992181,12
18,10300448194,1,41.82972767,-74.80270204,47
18,10300448379,1,42.487145,-75.921384,653
18,10300448381,1,42.43232178,-75.86552408,115
18,10300448460,1,43.271984,-77.364824,353-3
18,10300448619,1,43.225292,-76.853201,1260A
18,10300448669,1,43.14247128,-77.73956672,108
18,10300448848,1,42.919684,-75.11715786,2
18,10300448856,1,42.9394019,-75.10601208,4
18,10300449059,1,42.51923399,-76.66739372,41-1
18,10300449619,1,43.096126,-77.025326,1A
18,10300449840,1,43.13852741,-77.75448332,130
18,10300450353,1,43.04478532,-77.55222558,10B1
18,10300451841,1,42.86517784,-77.22083532,37
19,10300452559,1,42.97339697,-77.24096913,366
19,10300452650,1,42.159769,-75.12421345,29-4
19,10300453808,1,42.412637,-74.63675,19
19,10300453836,1,42.4118404,-74.600285,1
19,10300454798,1,42.30936377,-74.88603292,10
20,10300455026,1,42.479331,-73.438336,23-1
19,10300455768,1,42.20593804,-75.2799686,92S
19,10300455815,1,42.20832765,-75.27789489,2
19,10300455844,1,42.21446901,-75.26690647,2
19,10300455869,1,42.20689611,-75.27457855,1-Mar
20,10300456255,1,41.293392,-73.818821,21
20,10300458468,1,42.87607765,-76.99239252,131
20,10300458499,1,42.16971008,-75.32780553,1
20,10300459234,1,42.27891043,-75.20908657,43313
14,10300310202,2,42.397306,-77.059006,284
14,10300328778,2,42.51381,-76.346309,75
18,10300330280,2,42.504798,-76.301957,49-3
12,10300331124,2,42.429819,-76.415395, 8-1
14,10300345031,2,43.051966,-77.820136,50
14,10300353969,2,42.176334,-76.950239,74
12,10300354047,2,42.24437005,-74.97055019,7
8,10300355656,2,42.28654363,-75.53802398,4
10,10300355702,2,42.26338613,-75.57309431,11
8,10300355705,2,42.26983554,-75.60884476,22
13,10300355735,2,42.29121652,-75.56067914,NT
8,10300355742,2,42.2606261,-75.63563295,57
8,10300355879,2,42.28472747,-75.54133811,22
8,10300355899,2,42.23173124,-75.57107512,39
6,10300356613,2,43.0677088,-77.63293337,1A
9,10300356772,2,42.306281,-76.809357, 4-1
8,10300357659,2,42.46050211,-74.58980212,22
5,10300358589,2,42.31768143,-75.14304251,1A
9,10300358706,2,43.19303992,-73.37737709,59
9,10300358710,2,43.16890563,-73.36739257,15
12,10300358811,2,42.928773,-76.711332,9
8,10300358903,2,42.24772473,-75.97841963,25
8,10300358914,2,42.22417001,-75.96032876,1-Sep
12,10300358917,2,42.3958729,-76.0679182,2
12,10300358936,2,42.35229005,-76.05932257,2
12,10300358938,2,42.36583751,-76.03310089,1A
12,10300359603,2,42.36591028,-76.03032426,30
10,10300359641,2,42.27456705,-76.00019898,1C
8,10300359664,2,42.31533205,-76.04796609,2
10,10300359738,2,42.26268389,-75.9841945,4
12,10300365188,2,42.795619,-77.795578,26
14,10300368759,2,43.060418,-77.350809,7/112
12,10300371555,2,42.45689106,-76.46862297,12
9,10300379905,2,42.75267825,-76.35203138,52
9,10300379905,2,42.753016,-76.353725,52
6,10300382712,2,42.8475411,-77.46028503,NT 33?
9,10300389374,2,42.3720695,-75.78188044,2
9,10300389400,2,42.39959807,-75.70886802,10
9,10300389404,2,42.40888809,-75.72788851,1A
9,10300389408,2,42.39715834,-75.79915173,5
4,10300390349,2,42.07785983,-76.95624483,8
4,10300390393,2,42.07485866,-76.94134781,3
4,10300390525,2,42.18333441,-76.96528448,11
4,10300391076,2,42.18243059,-76.94291637,81
7,10300391120,2,42.29771071,-76.78654791,3181
7,10300391142,2,42.29239286,-76.86146464,24
4,10300391225,2,42.25795285,-76.90717192,69
4,10300391327,2,42.24029901,-76.85829484,9
4,10300391481,2,42.22089781,-76.86292345,17
4,10300391485,2,42.2163352,-76.86852647,11
4,10300391491,2,42.22121107,-76.95152178,2
7,10300391493,2,42.27236476,-76.73100796,112
7,10300391669,2,42.29010451,-76.92763359,51-1
4,10300391903,2,42.18485056,-76.79724205,1
7,10300401867,2,42.41011592,-76.76474844,1
15,10300412067,2,43.099454,-77.560065,87A
15,10300412067,2,43.098966,-77.566829,36A
15,10300412067,2,43.094866,-77.568929,48.5
12,10300412136,2,43.23990486,-77.59168433,NT
12,10300412562,2,42.90027576,-76.84315827,18A
1,10300412786,2,42.484491,-76.7254,388
1,10300412813,2,42.45666,-76.7112173,367
1,10300412823,2,42.52898952,-76.78937619,83
1,10300412827,2,42.48933574,-76.73155916,4284-1
1,10300412866,2,42.44084341,-76.76472609,2
1,10300413402,2,42.50111515,-76.71440284,NYSEG 6
12,10300413566,2,42.3772289,-76.82551191,1808
1,10300413579,2,42.49126298,-76.75671093,NYSEG 448
1,10300413591,2,42.34608161,-76.90894447,988
1,10300413595,2,42.62922641,-76.78570371,10
18,10300413782,2,43.24622978,-77.59801025,244
11,10300413784,2,43.24526184,-77.5889055,37A
3,10300414056,2,42.2636991,-75.30188259,2
3,10300414071,2,42.27054737,-75.28069033,1-Jan
3,10300414096,2,42.29796832,-75.24555669,40
1,10300416730,2,42.65012139,-76.78645874,593
2,10300416857,2,42.21978066,-75.371283,23-1
2,10300416943,2,42.16036671,-75.35557296,82-1
12,10300418262,2,43.05886327,-76.99239855,110
12,10300418280,2,42.41169021,-76.90050271,69A
12,10300418286,2,42.52068625,-76.27909429,22
12,10300418364,2,42.85153374,-77.0164843,175
12,10300418431,2,42.51586705,-76.40156418,89-4
5,10300418442,2,42.32023191,-74.91230451,71A-2
12,10300419209,2,43.02113005,-77.08079262,3
12,10300419213,2,43.02159936,-77.09450367,10A-1
2,10300419986,2,42.27581885,-74.71790325,2
12,10300420447,2,42.890047,-77.272372,3F1
12,10300420448,2,43.015818,-77.431778,120B
12,10300420912,2,42.55820185,-77.69600177,3A
12,10300422774,2,42.998396,-77.481855,16
12,10300422814,2,42.93070659,-76.56317482,10
3,10300423261,2,42.27407637,-75.25670789,37-1
5,10300423286,2,42.25647378,-75.24592092,23
13,10300423307,2,42.20750326,-75.42399223,66-1
13,10300423369,2,42.54984099,-76.99133666,PU6-2
13,10300423629,2,42.13687223,-76.447947,155
13,10300423948,2,42.08942575,-75.74578475,127A
11,10300423968,2,42.9812306,-76.5315582,56
11,10300423968,2,42.9812306,-76.5315582,56
5,10300424020,2,42.2766653,-75.13071567,66
12,10300424559,2,42.864458,-73.774442,107
5,10300424567,2,42.32455489,-75.16853475,2-Jul
12,10300424573,2,41.95504154,-75.28696233,6
3,10300425069,2,42.29310592,-75.2587165,3
18,10300425304,2,42.89512487,-77.2788205,RGE 16
3,10300425357,2,42.30012387,-75.31809845,56-1
8,10300425456,2,42.18741,-74.7376,5A
3,10300425465,2,42.2343,-74.6627,117
5,10300425767,2,42.34752955,-75.09775119,28A-2
13,10300425870,2,43.06203298,-77.09910716,108
20,10300425875,2,43.06422445,-77.09532003,2A 
16,10300425944,2,41.66208507,-74.51956868,1A
13,10300425988,2,42.90717458,-76.80884566,3
13,10300425992,2,42.95867635,-76.92267054,1A
17,10300426028,2,42.95558243,-73.64895432,28
13,10300426634,2,42.91449341,-76.8565228,26
17,10300426834,2,41.8137,-74.684206,13-2
12,10300426839,2,41.96413293,-74.98690551,15
13,10300426971,2,42.91368209,-76.8552094,24
13,10300427228,2,42.864962,-73.743421,198
13,10300427228,2,42.868295,-73.727944,159
13,10300427228,2,42.874654,-73.724481,136
13,10300427228,2,42.864471,-73.736536,183
12,10300427838,2,42.09706685,-75.9753905,30
12,10300428966,2,42.10706482,-75.90242057,5
12,10300428967,2,42.11354364,-75.95703473,1-Oct
12,10300428968,2,42.10386553,-75.98605294,2-Apr
12,10300429141,2,43.257893,-77.318112,10A
12,10300429296,2,42.703812,-75.202684,nt
12,10300429343,2,42.699989,-74.935974,27
12,10300429343,2,42.705059,-74.941325,4
12,10300429349,2,42.469804,-75.06816,48
12,10300429349,2,42.464648,-75.070853,33
12,10300429789,2,41.958366,-75.266653,46
12,10300429789,2,41.960039,-75.243277,41
12,10300429789,2,41.964231,-75.233741,26
12,10300429789,2,41.97161,-75.217354,11
12,10300429789,2,41.955134,-75.2805,10
12,10300429789,2,41.975673,-75.199416,74
12,10300429789,2,41.954078,-75.275207,26
12,10300429789,2,41.95788,-75.257811,5
16,10300430148,2,43.047967,-77.292959,19
12,10300430271,2,42.989044,-77.396741,18
12,10300430533,2,42.864871,-73.770307,105 2A-1
12,10300430774,2,41.966969,-75.260704,1.-2
12,10300430792,2,41.980808,-75.051639,P1?
12,10300430796,2,41.972723,-75.217201,10
12,10300430802,2,42.705891,-74.943443,6
12,10300430802,2,42.711697,-74.958624,NT
12,10300430854,2,41.948451,-74.961451,65
12,10300430860,2,41.955115,-74.984664,90A
12,10300430975,2,42.2877,-74.5733,2
13,10300431131,2,43.12832,-77.359844,14-1
10,10300431619,2,42.14004294,-75.98979052,78
10,10300431619,2,42.14004813,-75.9897672,78
16,10300431744,2,42.26666922,-77.73870303,10
16,10300432175,2,42.25969174,-77.78893393,2
10,10300432202,2,42.11356442,-75.95691986,10
18,10300432268,2,42.79478,-75.67214,7A
18,10300432268,2,42.78963,-75.68639,197
18,10300432268,2,42.78846,-75.66985,182
18,10300432268,2,42.81071,-75.66413,27S
15,10300432450,2,41.948432,-74.961461,65
18,10300432486,2,42.752,-75.63611,62
18,10300432486,2,42.75714,-75.65914,2A
18,10300432486,2,42.74757,-75.61749,77.2
18,10300432486,2,42.74775,-75.66235,2
12,10300432610,2,42.90107525,-77.17788505,113
14,10300432611,2,42.90873368,-77.16810314,12
12,10300432764,2,41.97228228,-75.21817043,11
13,10300432776,2,42.5667806,-77.8094695,12
16,10300432785,2,42.57354824,-77.75374512,20
13,10300432808,2,42.59794809,-77.83307879,E30
16,10300432817,2,42.2624094,-77.75969697,174
14,10300432853,2,43.43183738,-73.28629397,67
10,10300432857,2,42.472371,-76.466516,3 5
10,10300432857,2,42.472371,-76.466516,3 5
17,10300432992,2,42.32133493,-77.83690742,84
16,10300433054,2,42.28386891,-77.74899137,130
19,10300433059,2,42.27787927,-77.75242026,1
16,10300433060,2,42.30001561,-77.88268271,124A
11,10300433416,2,43.12556914,-77.76529832,106
17,10300433418,2,43.13632452,-77.76519586,17
13,10300433419,2,43.272437,-77.366526,4
17,10300433535,2,42.58614648,-77.80133842,5-Sep
14,10300433612,2,42.51546201,-77.78884209,107
14,10300433695,2,42.709519,-77.39225,13A
17,10300433827,2,42.35024183,-76.54368931,10
17,10300434021,2,43.11501432,-77.62120977,114
17,10300434022,2,43.11500904,-77.60931239,T93
17,10300434193,2,41.57074278,-75.00942407,7
14,10300434468,2,42.93870175,-77.08993339,14
14,10300434469,2,42.90786348,-77.04138247,115
13,10300434492,2,42.86082919,-77.13258997,211
13,10300434515,2,42.90840487,-77.1190248,10A?
12,10300434940,2,42.22422617,-75.03239023,3
16,10300434958,2,41.94420571,-74.76760834,2-Jan
13,10300435044,2,42.90087568,-77.12988078,NT 
19,10300435227,2,42.28160904,-77.81306118,2241 10X
13,10300435245,2,42.725257,-75.005556,30-4
16,10300435282,2,41.60136288,-74.3165068,33
15,10300435296,2,42.43628867,-77.96926827,128
13,10300435376,2,42.35487797,-76.17297709,14-4
15,10300435434,2,42.39151304,-78.19274295,1212
17,10300435438,2,42.43617519,-78.03185421,25LN
14,10300435573,2,43.232412,-77.197055,195
13,10300435665,2,42.96003,-73.702,26
14,10300435792,2,42.90436545,-77.07300008,10-A 
20,10300435922,2,42.50882273,-77.93108044,18
17,10300435962,2,43.11712139,-77.66018424,26C
17,10300435963,2,43.11501582,-77.66514905,34A
17,10300435965,2,43.0932521,-77.67891564,51
18,10300436149,2,42.56986877,-77.74973403,13
19,10300436560,2,42.19720422,-77.7668539,28
16,10300436614,2,42.0899,-73.6559,30
14,10300436782,2,42.9072222,-73.6940306,1-Feb
13,10300436951,2,42.893348,-77.389637,T26
13,10300437032,2,42.88396122,-77.35848937,5
14,10300437034,2,42.921855,-77.347554,2
15,10300437334,2,42.11277781,-77.27923001,66-1
19,10300437439,2,42.58410595,-77.82848074,31-1
16,10300438382,2,42.681858,-77.41416,177B
18,10300438511,2,42.57035534,-77.84074995,58
16,10300438520,2,42.55272633,-77.71943885,5
16,10300438682,2,41.91813892,-74.73677037,6
20,10300438815,2,42.22871954,-78.04528881,30
14,10300438835,2,42.93754234,-76.56253282,8
12,10300438863,2,42.9281299,-76.6033272,16-1
15,10300438909,2,42.8686975,-73.7510624,4
17,10300438996,2,43.210082,-77.612341,86
19,10300439105,2,42.4713156,-78.07590329,54
17,10300439595,2,42.20494399,-73.67597436,5
16,10300439629,2,42.88495557,-75.00389445,42
17,10300439640,2,42.88138195,-74.99061895,29
14,10300439651,2,42.86887761,-74.97474536,92-1
16,10300439901,2,41.72044749,-74.95250866,126-2
16,10300440156,2,42.81043654,-77.06378497,10
16,10300440166,2,42.76607645,-77.07656047,6
16,10300440167,2,42.83968439,-77.12226948,65
16,10300440263,2,42.11791545,-74.36947461,6
17,10300440267,2,42.5647167,-77.71324458,7A
17,10300440274,2,42.56387792,-77.71515078, 6-1
20,10300440433,2,42.41074374,-78.14834394,66
17,10300440436,2,42.40311944,-78.21776794,2
19,10300440560,2,42.50415226,-78.14831662,48
17,10300440566,2,42.372072,-78.27394639,60
16,10300440682,2,42.76752852,-77.06832004,28
16,10300440869,2,42.8588379,-74.98402041,4
17,10300442064,2,42.535187,-76.268464,119
17,10300442432,2,43.26039,-77.029852,23
16,10300442631,2,42.54025,-76.4881,4-5'
18,10300443181,2,41.7238793,-74.78385761,1
18,10300443822,2,42.11511,-74.5649,96
17,10300444713,2,43.255314,-76.481127,7
18,10300445151,2,42.4247,-74.3986,67
18,10300445311,2,42.96565127,-77.23441725,9E
17,10300445391,2,42.62232014,-76.520768,373
17,10300445398,2,42.60263694,-76.49920807,43
18,10300445416,2,42.57792012,-76.50907397,48
18,10300445424,2,43.15364038,-77.73221439,15
18,10300445425,2,43.17980187,-77.73198989,59
18,10300445426,2,43.20998059,-77.70371922,115
17,10300445439,2,42.60664812,-76.5231896,491
18,10300445592,2,42.41559766,-76.68792453,28
17,10300445909,2,42.26777,-77.7606,5
